ticker,discount,sector,risk,current_price
CAT,0.36456258241208966,Industrials,0.03414572341042722,125.02999877929688
CBOE,0.36893957314920134,Financials,0.03622129815596751,93.41999816894531
CBRE,0.5112840509969164,Real Estate,0.04774539179879711,45.61000061035156
CDW,0.42442352180396997,Information Technology,0.04129640261786041,106.26000213623047
CE,0.5022721867068823,Materials,0.04405581853067613,83.91000366210938
CNC,0.28880912687466104,Health Care,0.04662765929815036,66.41999816894531
CNP,0.54276704755208,Utilities,0.052597348056306566,17.809999465942383
CTL,0.361894064593264,Communication Services,0.04372751267376453,10.649999618530273
CERN,0.2589331159805049,Health Care,0.023374099980523835,68.37999725341797
CF,0.5309797307476295,Materials,0.046408482660109864,31.010000228881836
SCHW,0.4094979834280792,Financials,0.043512357934773815,36.540000915527344
CHTR,0.2712014461604691,Communication Services,0.030137437550818328,466.6400146484375
CVX,0.5308740760382846,Energy,0.05278807363630479,84.30999755859375
CMG,0.4622595872532178,Consumer Discretionary,0.04196195168249029,771.0
CB,0.3883527521008221,Financials,0.03794096717580707,122.2699966430664
CHD,0.1738311156955715,Consumer Staples,0.02751698473672425,68.38999938964844
CI,0.37098491575452314,Health Care,0.04489962107138948,181.8300018310547
CINF,0.3645139969287463,Financials,0.04314785619000942,83.58000183105469
CTAS,0.4444729530752135,Industrials,0.04214187495825793,198.74000549316406
CSCO,0.3014635238771184,Information Technology,0.03592143016677954,41.20000076293945
C,0.5507429723596505,Financials,0.05316260529256468,47.40999984741211
CFG,0.611436165696776,Financials,0.0580586876970748,22.110000610351562
CTXS,0.16241995152172886,Information Technology,0.030456114310963515,139.39999389648438
CLX,0.13524408844244015,Consumer Staples,0.025343590807878742,184.2100067138672
CME,0.33028680446161635,Financials,0.043149549829916554,190.16000366210938
CMS,0.27428959050302787,Utilities,0.03533012483988017,62.33000183105469
KO,0.34185503808514545,Consumer Staples,0.028982718790209222,49.0
CTSH,0.3337548337086346,Information Technology,0.04236816455766906,54.279998779296875
CL,0.16590646326430883,Consumer Staples,0.029949492786887535,69.91000366210938
CMCSA,0.2715587532606987,Communication Services,0.03267418530903549,38.0
CMA,0.6012592565782654,Financials,0.052474913774135296,34.75
CAG,0.2579825661274636,Consumer Staples,0.034496295278434314,32.459999084472656
CXO,0.5624922665745649,Energy,0.053750841224981076,52.7400016784668
COP,0.6386299587230753,Energy,0.058681501086674394,34.72999954223633
ED,0.276784607798961,Utilities,0.03732321297429909,87.94000244140625
STZ,0.4445127269625082,Consumer Staples,0.03932272091122051,166.24000549316406
COO,0.30031903862921144,Health Care,0.03298411916083819,296.57000732421875
CPRT,0.39518972317122186,Industrials,0.03777364240563287,74.98999786376953
GLW,0.38041478487232927,Information Technology,0.043845961233341266,21.18000030517578
CTVA,0.277594224730914,Materials,0.042160271557943316,27.93000030517578
COST,0.09404692219727674,Consumer Staples,0.025553494571018964,300.010009765625
COTY,0.6687731135618334,Consumer Staples,0.07396358149313585,6.019999980926514
CCI,0.22219551667796467,Real Estate,0.0376987857835556,164.13999938964844
CSX,0.3711979342884389,Industrials,0.04090001436277859,64.0
CMI,0.41294914604739974,Industrials,0.03690957232327,150.6999969482422
CVS,0.2892569361133887,Health Care,0.03288810890713075,60.470001220703125
DHI,0.5033080899177396,Consumer Discretionary,0.046644588861672776,41.040000915527344
DHR,0.24672666976992944,Health Care,0.028847947209703323,145.72999572753906
DRI,0.7084400330134516,Consumer Discretionary,0.0737931150110784,64.33999633789062
DVA,0.1981246078548049,Health Care,0.03264741520015144,74.81999969482422
DE,0.3554492870187285,Industrials,0.03802247009198412,145.75
DAL,0.6346472662662976,Industrials,0.058303920946372614,24.389999389648438
XRAY,0.4460603442397241,Health Care,0.0329798655808715,41.869998931884766
DVN,0.7756503940318723,Energy,0.07605417757000285,9.670000076293945
FANG,0.8199834881034928,Energy,0.07949403515946812,34.86000061035156
DLR,0.1772759617015702,Real Estate,0.03702559239615325,148.2899932861328
DFS,0.6970259929100778,Financials,0.0696446324868207,39.209999084472656
DISCA,0.42812644987530346,Communication Services,0.03476835920098129,22.31999969482422
DISCK,0.45156188496249056,Communication Services,0.03461955561937709,20.139999389648438
DISH,0.5061224593597204,Communication Services,0.05247530573722254,23.06999969482422
DG,0.13853943927475357,Consumer Discretionary,0.027013512489020654,169.24000549316406
DLTR,0.28377938275158543,Consumer Discretionary,0.03926410339686565,77.55999755859375
D,0.2901553188692106,Utilities,0.04191582033707943,81.58999633789062
DOV,0.4389823856188646,Industrials,0.04141687518270292,89.41000366210938
DOW,0.5737418039660777,Materials,0.05138798537481697,36.560001373291016
DTE,0.41410975761241536,Utilities,0.04342923953348098,111.25
DUK,0.3285900686811701,Utilities,0.03767630463494153,90.30999755859375
DRE,0.26919298888256465,Real Estate,0.04218021145593812,35.560001373291016
DD,0.5375691322593037,Materials,0.04323338269562128,40.779998779296875
DXC,0.7414607097395071,Information Technology,0.08216044462077429,16.09000015258789
ETFC,0.4043235550366325,Financials,0.057841212193652077,41.7599983215332
EMN,0.4877593115578575,Materials,0.04216158889680061,59.709999084472656
ETN,0.39405000152347175,Industrials,0.04630544280856617,81.44000244140625
EBAY,0.2692162422296903,Consumer Discretionary,0.027910647997120713,33.83000183105469
ECL,0.3616083786693931,Materials,0.042361763888194494,179.86000061035156
EIX,0.41863582793164406,Utilities,0.03850794180969779,60.27000045776367
EW,0.32867939497444043,Health Care,0.03646228132103345,215.44000244140625
EA,0.2036455609865014,Communication Services,0.029185766764547778,105.80000305175781
EMR,0.4971573679338691,Industrials,0.046626718145997635,51.779998779296875
ETR,0.38986225336148334,Utilities,0.04209633760964967,102.91000366210938
EOG,0.6317571974426747,Energy,0.05727265834641596,44.81999969482422
EFX,0.31609084490086864,Industrials,0.03297897306257795,124.22000122070312
EQIX,0.20352338933914338,Real Estate,0.03540502381723335,686.9400024414062
EQR,0.3767999469856349,Real Estate,0.03831066213076277,69.41999816894531
ESS,0.41156813694266725,Real Estate,0.04016701115297844,246.9600067138672
EL,0.30286059894562883,Consumer Staples,0.0337191054653266,164.8300018310547
EVRG,0.3595743689170008,Utilities,0.04520156922552311,63.099998474121094
ES,0.31476569403889937,Utilities,0.04224371632921688,90.0999984741211
RE,0.3760822229813111,Financials,0.03926252177484255,212.3000030517578
EXC,0.365176576860711,Utilities,0.043766313749889284,39.150001525878906
EXPE,0.5858769363623499,Consumer Discretionary,0.05195299739256199,62.41999816894531
EXPD,0.27999477875655815,Industrials,0.027909998855006796,71.4800033569336
EXR,0.31274991179906525,Real Estate,0.03213368396863359,102.91000366210938
XOM,0.5388955663709605,Energy,0.037179483495404425,43.130001068115234
FFIV,0.34355517656248336,Information Technology,0.03142776069885583,125.38999938964844
FB,0.31299923048234035,Communication Services,0.03372215105313477,175.19000244140625
FAST,0.23199956584876566,Industrials,0.03360456480231565,33.619998931884766
FRT,0.4792715359741058,Real Estate,0.04500206437029221,86.0
FDX,0.420529714774417,Industrials,0.04281969701977854,122.29000091552734
FIS,0.2985615742261381,Information Technology,0.039837752269427214,125.12000274658203
FITB,0.6098169140508166,Financials,0.05855116042761785,17.81999969482422
FE,0.32771284581518767,Utilities,0.040264758740335874,44.75
FRC,0.3528960348140292,Financials,0.040150065284846034,99.5
FISV,0.3543518478890932,Information Technology,0.039373231906161606,99.22000122070312
FLT,0.4441954027785385,Information Technology,0.04173543831281536,224.99000549316406
FLIR,0.5250347074292881,Information Technology,0.045687780567166124,34.5
FLS,0.6077672139874761,Industrials,0.04335327612225275,27.190000534057617
FMC,0.40073835156830045,Materials,0.04801770156286415,90.0
F,0.5569584675497489,Consumer Discretionary,0.04394137640693482,5.369999885559082
FTNT,0.3513976998303214,Information Technology,0.03957604683719754,101.93000030517578
FTV,0.45376887246084546,Industrials,0.03793817734100967,61.040000915527344
FBHS,0.49269841896008876,Industrials,0.0464163479258275,50.83000183105469
FOXA,0.4524092560909711,Communication Services,0.03654063654290342,25.989999771118164
FOX,0.4533049690336803,Communication Services,0.03671623832955726,25.639999389648438
BEN,0.40594057916275145,Financials,0.04055654063319063,16.809999465942383
FCX,0.5851569792679575,Materials,0.06023047790615014,8.1899995803833
GPS,0.6891181576723944,Consumer Discretionary,0.06624226186329234,9.09000015258789
GRMN,0.3458631416534037,Consumer Discretionary,0.03086870828282691,78.6500015258789
IT,0.4722125365590784,Information Technology,0.0392171622338712,106.88999938964844
GD,0.41453802613441165,Industrials,0.03195553755034417,141.00999450683594
GE,0.48765923434765773,Industrials,0.04703648391204268,7.139999866485596
GIS,0.11983991508271313,Consumer Staples,0.027390878338561332,57.400001525878906
GM,0.5191250034565471,Consumer Discretionary,0.0483977757692537,24.059999465942383
GPC,0.505587159178771,Consumer Discretionary,0.04574049680899189,71.66999816894531
GILD,0.1474450192023557,Health Care,0.029755278249476342,73.51000213623047
GL,0.45021628275706427,Financials,0.043588446698842945,80.4000015258789
GPN,0.41166711899659636,Information Technology,0.047565208647587134,151.02999877929688
GS,0.42884977292139836,Financials,0.04437462079151537,184.25999450683594
GWW,0.36980523692176454,Industrials,0.037211942468997214,279.8699951171875
HRB,0.4837402360853992,Consumer Discretionary,0.04799261070957801,14.989999771118164
HAL,0.8050754254051725,Energy,0.07287383256142714,8.210000038146973
HBI,0.50491789423125,Consumer Discretionary,0.04229114580611836,9.569999694824219
HOG,0.5767353410777794,Consumer Discretionary,0.05947829540069323,21.1299991607666
HIG,0.5629151761715699,Financials,0.05471597409658025,41.880001068115234
HAS,0.5667269677696652,Consumer Discretionary,0.045845417738241315,75.66999816894531
HCA,0.5372115460807207,Health Care,0.0504090680229897,108.05999755859375
PEAK,0.4445979241450851,Real Estate,0.0494046913297221,28.350000381469727
HP,0.7112377012815587,Energy,0.07308007647389844,19.18000030517578
HSIC,0.376552120091252,Health Care,0.0319291680615698,52.25
HSY,0.2735500081583759,Consumer Staples,0.03497395067459658,143.91000366210938
HES,0.5505049875992098,Energy,0.06043519552428219,40.380001068115234
HPE,0.4946439543735878,Information Technology,0.04129390124363519,10.529999732971191
HLT,0.4945682754709547,Consumer Discretionary,0.03881208521080884,68.44999694824219
HFC,0.6132474574086861,Energy,0.05209064750616239,26.420000076293945
HOLX,0.44743275959098294,Health Care,0.036978763178123056,41.11000061035156
HD,0.3422669023620633,Consumer Discretionary,0.0407427385140727,201.52999877929688
HON,0.4119877900478614,Industrials,0.0371707628292369,143.42999267578125
HRL,0.15062246451048383,Consumer Staples,0.0266119369150423,47.540000915527344
HST,0.4780783661012465,Real Estate,0.044014991161422594,11.90999984741211
HWM,0.07838662254749565,Industrials,0.04821655909282543,13.25
HPQ,0.38913622725104924,Information Technology,0.04424811982696555,15.970000267028809
HUM,0.41463745007464214,Health Care,0.04784671178869538,341.8999938964844
HBAN,0.5269518631911129,Financials,0.042881292513453365,9.029999732971191
HII,0.4163442307500429,Industrials,0.03507668486287011,192.38999938964844
IEX,0.3380129727183136,Industrials,0.03289108424387344,151.52000427246094
IDXX,0.3433125269981773,Health Care,0.031830303459754995,258.5799865722656
INFO,0.42650024643260614,Industrials,0.042834217598635774,65.47000122070312
ITW,0.3425931140253656,Industrials,0.03798281503633016,159.27999877929688
ILMN,0.3564661287679258,Health Care,0.03480979140784529,287.6199951171875
INCY,0.2718891241835697,Health Care,0.029649341435139528,86.80999755859375
IR,0.461121764331606,Industrials,0.03955633809928868,26.5
INTC,0.27410844341564017,Information Technology,0.045888634081708846,57.13999938964844
ICE,0.29195949795997705,Financials,0.034690966177892704,87.37999725341797
IBM,0.31124303217251553,Information Technology,0.03440618086284576,121.5
IP,0.4108831419242012,Materials,0.04134406800645354,34.16999816894531
IPG,0.45301453042362655,Communication Services,0.04405127044950029,16.280000686645508
IFF,0.29989238100372456,Materials,0.03686447043948113,127.37000274658203
INTU,0.31667000139014634,Information Technology,0.04143303500079909,252.10000610351562
ISRG,0.38007302015024846,Health Care,0.03865868254641407,503.7900085449219
IVZ,0.5699004099593274,Financials,0.0554420964104993,9.859999656677246
IPGP,0.28345510726593776,Information Technology,0.04081729940270782,119.05000305175781
IQV,0.4688166840816199,Health Care,0.044982558552412115,128.52999877929688
IRM,0.3098786295522099,Real Estate,0.037040558209017714,27.110000610351562
JKHY,0.19488139918406364,Information Technology,0.030192100493737318,170.16000366210938
J,0.3366091559276989,Industrials,0.03474921274229273,81.30999755859375
JBHT,0.3426681154277218,Industrials,0.03390303397430034,99.19000244140625
SJM,0.12231994272291792,Consumer Staples,0.026844860278102203,112.75
JNJ,0.24580709107448637,Health Care,0.027862064695545807,141.22999572753906
JCI,0.4247456788522169,Industrials,0.034054680362517624,30.600000381469727
JPM,0.42384253566503927,Financials,0.0447312453765576,102.76000213623047
JNPR,0.2852275941829939,Information Technology,0.02852930890444762,21.670000076293945
KSU,0.39017958032182537,Industrials,0.04429059962339141,136.60000610351562
K,0.21413216573990015,Consumer Staples,0.028465331221316947,62.7400016784668
KEY,0.5812057747475116,Financials,0.060154650278113,12.010000228881836
KEYS,0.23642304685579896,Information Technology,0.03779444789786769,92.0999984741211
KMB,0.21105284750678097,Consumer Staples,0.02772217393629685,131.49000549316406
KIM,0.6043931371629325,Real Estate,0.04770268408668219,10.819999694824219
KMI,0.5274101352054382,Energy,0.049750166756187486,15.359999656677246
KLAC,0.3488397374301811,Information Technology,0.05169332361907057,150.1199951171875
KSS,0.7456564849966512,Consumer Discretionary,0.06907589718786314,19.90999984741211
KHC,0.34641353458475854,Consumer Staples,0.03889550099069283,28.110000610351562
KR,0.11584840455672978,Consumer Staples,0.02601081658440924,31.059999465942383
LB,0.5878651651103844,Consumer Discretionary,0.07312057892012919,14.930000305175781
LHX,0.3133921501068978,Industrials,0.035207489589428514,190.7899932861328
LH,0.4213686440948729,Health Care,0.046145565268210946,146.8000030517578
LRCX,0.37672805897474493,Information Technology,0.05246175581588546,258.2799987792969
LW,0.505517731997431,Consumer Staples,0.04231878643817626,58.400001525878906
LVS,0.445129812933837,Consumer Discretionary,0.043572465385673664,47.86000061035156
LEG,0.5537318105219088,Consumer Discretionary,0.0491488518204376,29.8799991607666
LDOS,0.3119988551878174,Information Technology,0.03761077705841408,95.45999908447266
LEN,0.5565209096134694,Consumer Discretionary,0.05569203120689368,44.79999923706055
LLY,0.17533195211874916,Health Care,0.031386150606805975,145.72999572753906
LNC,0.7117878099086064,Financials,0.07709890380149334,34.290000915527344
LIN,0.28773616169064414,Materials,0.03296820361706956,189.47999572753906
LYV,0.5894366875584645,Communication Services,0.05780894390673113,38.27000045776367
LKQ,0.6009187692109034,Consumer Discretionary,0.05633452555077842,22.530000686645508
LMT,0.34515544692397365,Industrials,0.03634395125634959,371.0
L,0.42843722848859916,Financials,0.04705604525629906,39.41999816894531
LOW,0.4598434282619275,Consumer Discretionary,0.04605618768382084,95.30999755859375
LYB,0.6128562111142976,Materials,0.05546804991856496,58.93000030517578
MTB,0.47580524553691755,Financials,0.043197246502217186,114.75
M,0.7240978833032645,Consumer Discretionary,0.06202865909517788,6.659999847412109
MRO,0.7607988805304813,Energy,0.07065362001112388,4.119999885559082
MPC,0.7177364278558859,Energy,0.06410403825208921,25.6299991607666
MKTX,0.24687886696764252,Financials,0.03790018486101764,403.3500061035156
MAR,0.5966825899356715,Consumer Discretionary,0.049853126026826323,81.30999755859375
MMC,0.3213988952036563,Financials,0.03299585276881211,96.61000061035156
MLM,0.4711571736128984,Materials,0.04422830765873821,208.19000244140625
MAS,0.42443251698398693,Industrials,0.03667563717908253,40.369998931884766
MA,0.3652676499518961,Information Technology,0.04134008034473537,269.3999938964844
MKC,0.3209975079894689,Consumer Staples,0.03536738875018387,154.3000030517578
MXIM,0.30657541601992705,Information Technology,0.037266059281797104,51.790000915527344
MCD,0.3468518373064637,Consumer Discretionary,0.038055841061914425,183.6999969482422
MCK,0.23708239273452414,Health Care,0.03861825100080754,133.32000732421875
MDT,0.37668557163119376,Health Care,0.033869591466416396,101.02999877929688
MRK,0.24943475389347625,Health Care,0.02718520450745675,82.48999786376953
MET,0.5405487818673947,Financials,0.04985377864879684,35.459999084472656
MTD,0.25537237875517693,Health Care,0.03366060057446814,727.4199829101562
MGM,0.781403593178168,Consumer Discretionary,0.07870657393931874,14.550000190734863
MCHP,0.477793844461032,Information Technology,0.05311313891876557,78.44999694824219
MU,0.39254557599399476,Information Technology,0.04773511493373917,46.130001068115234
MSFT,0.18691635727669703,Information Technology,0.037770304242985414,165.13999938964844
MAA,0.38311904734376684,Real Estate,0.04109545848668691,116.6500015258789
MHK,0.5670609095316007,Consumer Discretionary,0.054708064756668465,88.01000213623047
TAP,0.3687976745477804,Consumer Staples,0.031976852447846385,47.400001525878906
MDLZ,0.2456597701210529,Consumer Staples,0.0316000770280394,52.34000015258789
MNST,0.23899816320428302,Consumer Staples,0.029441681789322285,60.5099983215332
MCO,0.3577747254051847,Financials,0.04637626779309557,241.67999267578125
MS,0.471279771779756,Financials,0.04993823447178162,41.08000183105469
MOS,0.6607639758392362,Materials,0.06465538010121959,12.970000267028809
MSI,0.29571441383422736,Information Technology,0.035425157544101464,152.88999938964844
MSCI,0.2412499847001914,Financials,0.04500019311185664,310.69000244140625
MYL,0.37497051937086084,Health Care,0.03409690728597999,16.079999923706055
NDAQ,0.3403638005427685,Financials,0.038405079809939346,107.91999816894531
NOV,0.6401055162844711,Energy,0.06528631023696145,11.600000381469727
NTAP,0.42451447697346156,Information Technology,0.03953756325091989,42.72999954223633
NFLX,0.20569068787977055,Communication Services,0.03225626072009558,370.7200012207031
NWL,0.45707586218066026,Consumer Discretionary,0.045689813011797184,14.149999618530273
NEM,0.1702043773837871,Materials,0.0366752456856188,57.310001373291016
NWSA,0.42237548887641996,Communication Services,0.03755795194682979,9.489999771118164
NWS,0.4395946352506283,Communication Services,0.03819237939665672,9.6899995803833
NEE,0.31521604616322757,Utilities,0.0373474953938467,245.27999877929688
NLSN,0.4282686546424317,Industrials,0.044003829436780065,14.140000343322754
NKE,0.3787225423694337,Consumer Discretionary,0.03479043410376185,86.79000091552734
NI,0.2784460538431027,Utilities,0.03998601491674716,26.579999923706055
NBL,0.8645447682028556,Energy,0.08726051618272154,7.510000228881836
JWN,0.6722029349226174,Consumer Discretionary,0.06284158421465587,21.31999969482422
NSC,0.41593867060278045,Industrials,0.04177377673532518,159.3000030517578
NTRS,0.4110052562506844,Financials,0.042779878565686026,84.88999938964844
NOC,0.26407035678777363,Industrials,0.034474293580071494,336.6499938964844
NLOK,0.24337981967787992,Information Technology,0.024191123778968232,19.3700008392334
NCLH,0.8615035006616607,Consumer Discretionary,0.09746657190537378,13.109999656677246
NRG,0.4346312142252289,Utilities,0.04208180106841543,30.760000228881836
NUE,0.47653912462666076,Materials,0.03898909433569095,39.43000030517578
NVDA,0.24949370604840224,Information Technology,0.048069792182101286,262.95001220703125
NVR,0.44113226798230937,Consumer Discretionary,0.05249030523883115,2928.010009765625
ORLY,0.40460826165231756,Consumer Discretionary,0.039443612217537345,342.44000244140625
OXY,0.7623085221370592,Energy,0.07998395715146323,15.359999656677246
ODFL,0.21724425987863535,Industrials,0.03533691112845972,135.14999389648438
OMC,0.38662466320576855,Communication Services,0.033801617770282635,56.79999923706055
OKE,0.7952209596920574,Energy,0.08034902636055616,28.399999618530273
ORCL,0.2724281455861752,Information Technology,0.03832740611937315,53.18000030517578
PCAR,0.3611084213117467,Industrials,0.0308105819893545,67.2699966430664
PKG,0.2953984821030825,Materials,0.03622631787519641,90.45999908447266
PH,0.5264820399535028,Industrials,0.05095319554975438,145.1699981689453
PAYX,0.42090316265475197,Information Technology,0.04390509405004359,66.54000091552734
PAYC,0.44114137009495913,Information Technology,0.051379504277917425,221.99000549316406
PYPL,0.26165835155163036,Information Technology,0.04015974921134169,105.83999633789062
PNR,0.4958507779901735,Industrials,0.040834243151725444,32.84000015258789
PBCT,0.41703111144784544,Financials,0.04494063896245939,12.300000190734863
PEP,0.26320853734650995,Consumer Staples,0.034756442234850755,133.6300048828125
PKI,0.31204274899167045,Health Care,0.028057956496770207,78.33999633789062
PRGO,0.3036793604089035,Health Care,0.04030117047464033,50.45000076293945
PFE,0.2602704815411746,Health Care,0.027666492590620394,35.38999938964844
PM,0.30000473017996165,Consumer Staples,0.033969383551599494,75.33999633789062
PSX,0.6078177468279176,Energy,0.04859418484174118,61.52000045776367
PNW,0.352271799141356,Utilities,0.039981843446317014,82.2300033569336
PXD,0.6067895829385187,Energy,0.06569628347738433,75.4800033569336
PNC,0.4807218914913629,Financials,0.04714866344987309,105.41999816894531
PPG,0.43640615691779633,Materials,0.035118661057282,97.16999816894531
PPL,0.47595501838550286,Utilities,0.04051815601992185,26.700000762939453
PFG,0.557400191487657,Financials,0.051872016712845595,32.599998474121094
PG,0.21800902892852678,Consumer Staples,0.030785571840733623,114.66000366210938
PGR,0.16721414297832324,Financials,0.03127916492185863,80.38999938964844
PLD,0.3198561098308649,Real Estate,0.04132239451101,91.7300033569336
PRU,0.5800076667593693,Financials,0.054239888570161696,58.70000076293945
PEG,0.3695034746586575,Utilities,0.03278472810984237,52.95000076293945
PSA,0.27316697042764915,Real Estate,0.030248178797846158,208.58999633789062
PHM,0.5919201687906188,Consumer Discretionary,0.05484722340829971,26.34000015258789
PVH,0.7127794316076582,Consumer Discretionary,0.06514297135226808,49.5099983215332
QRVO,0.38845415486767887,Information Technology,0.04502261752553776,83.11000061035156
PWR,0.4161661809902924,Industrials,0.0391245202198866,33.54999923706055
QCOM,0.3094755305156636,Information Technology,0.040809825036035745,71.58000183105469
